mudra_name,hand,wrist_x,wrist_y,thumb_cmc_x,thumb_cmc_y,thumb_mcp_x,thumb_mcp_y,thumb_ip_x,thumb_ip_y,thumb_tip_x,thumb_tip_y,index_finger_mcp_x,index_finger_mcp_y,index_finger_pip_x,index_finger_pip_y,index_finger_dip_x,index_finger_dip_y,index_finger_tip_x,index_finger_tip_y,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_pip_x,middle_finger_pip_y,middle_finger_dip_x,middle_finger_dip_y,middle_finger_tip_x,middle_finger_tip_y,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_pip_x,ring_finger_pip_y,ring_finger_dip_x,ring_finger_dip_y,ring_finger_tip_x,ring_finger_tip_y,pinky_finger_mcp_x,pinky_finger_mcp_y,pinky_finger_pip_x,pinky_finger_pip_y,pinky_finger_dip_x,pinky_finger_dip_y,pinky_finger_tip_x,pinky_finger_tip_y
katakamukha,left,127.23,161.05,145.6,160.87,156.79,146.17,152.28,129.07,140.71,116.76,166.2,107.74,173.35,96.1,157.69,101.91,142.83,109.15,150.1,96.66,153.18,73.98,143.17,92.56,138.29,108.62,132.65,92.02,132.1,61.4,128.72,40.15,127.71,20.14,115.76,95.05,107,74.45,101.5,61.72,96.91,47.55
katakamukha,left,130.71,156.6,147.93,156.8,158.52,143.76,153.79,127.54,143.07,114.29,168.94,107.64,176.38,96.51,161.88,100.79,147.85,106.76,153.28,96.9,157.04,75.21,147.81,92.91,143.13,107.73,136.35,92.06,137.04,61.12,133.35,40.76,131.43,21.81,119.57,94.16,111.02,73.52,104.78,60.81,99.08,47.25
katakamukha,left,67.97,194.72,89.93,201.18,103.77,192.04,106.39,182.37,100.2,172.26,111.5,153.38,121.17,152.35,115.33,173.7,110.13,188.62,94.86,146.88,105.71,136.21,100.32,164.93,96.74,184.56,76.58,142.16,80.01,113.96,86.4,98.51,91.41,81.3,59.32,140.67,55.03,115.08,51.83,100.35,48.33,83.14
katakamukha,left,135.59,145.51,150.88,145.15,160.47,130.82,150.3,112.07,137.28,98.19,178.63,98.87,171.89,87.59,154.11,87.65,141.09,88.53,162.82,87.5,158.2,64.44,146.09,72.93,141.93,81.2,146.84,83.88,144.75,54.52,138.45,38.88,136.72,24.55,130.4,87.56,124.59,70.07,118.37,58.84,113.41,47.79
katakamukha,left,136.87,141.11,151.45,143.11,159.29,133.21,149.85,116.93,139.46,103.75,177.36,98.95,166.93,87.62,149.45,93.44,138.51,101.15,163.07,88.63,153.7,71.56,138.89,83.57,132.24,94.4,147.87,84.09,143.98,61.94,135.02,66.81,130.89,72.72,132.97,85.05,124.92,67.16,116.09,56.73,109.88,47.82
katakamukha,left,138.18,129.34,149.41,137.84,148.06,132.92,135.24,123.59,121.58,116.76,168.86,102.92,144.94,98.83,126.27,106.56,114.09,111.81,158.49,88.42,133.22,84.41,118.27,99.55,112.72,112.52,144.06,79.76,125.3,67.34,111.06,65.7,102.26,65.24,129.67,75.29,122.19,57.46,115.24,42.41,107.6,30.53
katakamukha,left,136.41,136.09,144.36,145.08,142.81,141.59,127.37,132.54,111.23,125.9,165.06,97.93,133.04,100.52,110.37,112.59,96.22,121.22,154.43,85.85,121.92,83.61,104.55,97.89,95.58,110.53,141.03,80.96,120.01,65.85,106.91,56.58,97.6,50.32,127.49,79.58,120.04,60.71,115.48,46.24,109.59,33.73
katakamukha,left,155.49,117.56,141.3,136.48,121.7,139.51,103.91,130.47,91.25,115.02,147.38,111.05,126.53,101.65,104.65,103.16,84.8,103.52,146.83,94.36,116.51,94.95,101.58,115.37,94.33,128.64,141.53,85.95,111.7,83.05,97.06,98.62,92.82,109.79,135.71,80.48,117.55,59.27,103.48,46.21,98.53,36.36
katakamukha,left,144.47,113.22,132.09,126.59,111.82,136.45,95.93,137.09,79.59,135.77,142.18,107.73,119,102.68,98.63,107.78,80.67,111,148.72,99.16,114.94,101.14,97.27,121.93,86.63,132.97,148.95,96.46,116.39,95.21,99.43,111.37,94.8,118.58,146.38,95.59,127.2,84.47,110.08,82.74,102.36,78.21
katakamukha,left,151.77,111.29,135.35,124.48,113.27,133.54,94.63,133.51,72.62,130.63,137.09,102.36,110.98,94.12,90.34,89.86,72.75,85.44,139.6,93.6,105.56,102.82,90.22,122.24,82.66,131.9,139.57,92.73,108.23,104.39,96.96,119.92,95.72,124.28,138.25,93.35,119.39,97.57,106.81,103.94,102.7,104.22
katakamukha,left,145.49,113.9,132.67,128.31,112.14,134.61,94.15,130.48,78.93,121.41,132.24,103.73,107.1,81.24,88.31,66.09,70.88,54.79,129.9,93.33,96.63,96.3,79.77,112.69,68.53,122.63,126.48,90.89,96.28,99.31,88.97,112.93,90.1,119.04,122.31,90.47,102.63,92.77,98.03,98.53,100.75,100.79
katakamukha,left,129.08,117.56,113.5,105.71,97.25,105.12,87.72,114.19,78.09,125.09,125,92.27,98.41,102.74,78.62,115.94,65.19,127.5,136.82,105.49,108.27,118.51,80.68,131.54,63.49,139.51,141.53,120.58,110.39,126.78,93.48,130.26,89.68,129.16,140.23,133.45,113.64,134.1,98.22,134.22,93.47,131.64
katakamukha,left,66.63,195.34,88.27,200.64,102,190.27,104.13,179.15,96.58,168.83,110.56,153.24,120.67,152.48,113.75,172.58,107.51,186.47,94.98,145.73,104.94,133.62,99.17,162.34,94.94,182.39,76.84,140.37,79.79,111.98,85.63,95.22,89.36,76.75,58.92,138.28,54.75,111.85,52.42,95.44,49.32,76.32
katakamukha,left,143.87,114.53,132.34,124.29,114.45,129.06,99.51,127.43,90.03,120.11,123.15,94.73,99.45,69.52,84.09,53.07,70.44,40.65,123.04,89.64,90.34,91.43,74.01,101.61,63.18,107.22,123.02,93.64,93.13,106.76,87.9,116.84,90.17,120.83,121.18,100.7,100.98,110.18,98.16,116.56,100.78,119.23
katakamukha,left,129.12,117.12,110.36,123.35,89.55,123.23,73.23,124.11,58.41,124.83,102.9,89.81,81.07,71.08,67.67,58.97,56.6,45.12,105.77,88.08,87.12,72.67,72.22,64.41,60.43,52.62,108.9,95.69,83.49,105.61,70.79,120.9,65.14,129.38,111.17,107.75,90.61,117.24,81.36,124.99,75.28,129.15
katakamukha,left,74.57,59.02,76.8,54.7,78.79,47.02,79.92,40.93,80.98,36.14,80.07,42,82.44,33.4,84.79,26.91,86.72,21.8,78.67,41.01,81.19,32.15,83.49,25.95,85.75,20.38,77.07,40.4,79.29,32.06,81.4,26.54,83.5,21.7,74.99,40.13,76.67,33.68,78.34,29.55,79.93,25.99
katakamukha,left,72.46,56,71.82,51.57,73.06,44.23,74.71,38.73,76.34,34.1,74.04,38.41,76.43,29.97,79.08,24.09,81.54,19.59,74.86,37.58,77.47,29.1,80.12,23.31,82.83,18.3,75.82,37.24,78.21,29.18,80.44,23.8,82.74,19.15,76.63,37.29,78.17,30.77,79.76,26.47,81.32,22.81
katakamukha,left,69.86,53.74,70.61,53.09,71.73,49.7,72.31,46.62,73.08,43.34,74.64,36.99,77.55,28.19,80.51,21.61,83.1,16.37,73.95,35.42,77.29,26.67,80.43,20.52,83.56,14.81,73.3,34.34,76.27,26.33,79.01,20.87,81.91,15.76,72.33,33.48,74.78,26.92,77.11,22.39,79.48,18.25
katakamukha,left,66.13,191.35,89.96,198.35,104.08,190.79,105.61,182.63,96.74,173.26,111.9,150.59,120.21,151.24,113.05,170.75,106.53,184.68,95.03,143.37,103.01,131.02,97.87,159.21,94.7,178.66,76.32,138.16,78.62,110.46,83.16,93.8,85.83,75.63,58.81,135.52,54.55,110.37,51.95,94.74,48.47,76.37
katakamukha,left,70.65,51.37,71.56,51.39,72.45,49.88,72.81,48.97,72.89,47.78,75.97,36.43,78.73,28.19,81.54,22.03,84.01,17.1,75.26,34.36,78.19,25.96,81.12,20.37,84.19,15.2,74.62,32.86,77.35,25.17,79.85,20.4,82.66,15.95,73.87,31.7,76.19,25.47,78.45,21.52,80.91,17.91
katakamukha,left,126.84,183.47,115.27,184.44,100.21,174.88,85.79,164,71.57,154.54,131.04,136.14,120.77,102.08,116.08,79.71,113.97,60.83,137.28,131.58,106.55,119.63,87.79,135.62,81.42,147.49,137.19,133.04,104.8,127.3,89.67,143.04,87.04,153.17,135.12,137.4,108.15,135.05,94.24,145.39,91.14,154
katakamukha,left,67.76,192.03,89.14,198.25,102.31,191.2,105.22,184.38,99.72,175.96,111.46,150.61,120.17,150.05,113.46,168.73,107.05,182.48,95.42,143.2,103.66,130.68,98.9,157.66,95.82,176.67,77.08,138.08,79.11,110.04,83.4,92.47,85.84,73.99,59.39,135.91,54.75,110.42,51.58,94.16,47.71,75.55
katakamukha,left,117.36,181.77,122.73,181.89,126.35,170.11,119.2,156.88,107.29,147.11,147.77,147.3,136.65,112.87,132.11,91.19,129.6,75.77,146.77,141.13,117.89,133.78,94.67,146.06,79.29,156.23,138.73,137.92,109.19,135.61,91.42,149.55,80.61,159.89,129.12,136.2,108.84,132.09,96.38,140.57,88.11,146.54
katakamukha,left,115.73,192.9,107.62,179.72,105.17,168.48,106.55,163.43,106.98,159.62,123.68,145.02,128.88,118.76,131.51,102.04,134.35,86.97,137.2,149.36,130.06,127.23,127.96,112.77,128.69,99.46,148.03,160.33,126.57,157.9,107.25,169.79,93.72,179.7,156.75,176.42,138.05,173.38,122.59,178.58,111.86,184.72
katakamukha,left,111.48,191.16,106.28,183.78,101.59,174.27,98.4,169.52,96.12,166.2,124.94,150.88,127.33,123.33,129.65,105.35,130.32,90.56,137.15,153.98,119.29,146.73,105.85,158.29,98.6,168.1,143.44,162.7,119.14,160.75,103.88,171.23,95.4,179.68,147.31,173.53,128.3,170.19,115.43,174.11,108.12,177.87
katakamukha,left,112.81,185.34,107.86,181.8,105.3,174.31,101.08,168.58,95,164.62,126.56,148.04,126.53,118.67,126.23,100.47,126.25,85.14,135.34,147.9,119.81,135.38,106.17,141.71,98.2,148,138.26,154.27,115.91,150.67,98.15,162.8,87.91,172.4,138.57,163.77,119.11,160.65,104.36,165.35,95.15,169.08
katakamukha,left,109.97,190.59,102.05,184.36,96.33,176.42,93.74,170.91,91.44,165.85,114.99,145.49,119.4,117.16,121.83,100.32,123.54,85.31,128.36,146.73,115.68,133.3,103.63,139.21,95.98,143.15,136.72,155.14,113.79,154.03,96,167.46,84.86,177.15,142.24,167.09,123.92,164.15,107.53,169.45,95.92,173.68
katakamukha,left,106.9,181.56,109.62,186.18,109.42,182.86,104.59,175.8,99.05,169.76,123.12,153.27,124.54,127.32,125.98,110.67,127.66,95.96,126.38,148.84,111.97,149.06,95.42,164.79,85.84,175.59,125.31,149.02,110.83,149.78,97.35,162.76,87.79,171.28,123.53,150.4,115.96,133.53,114.85,123.59,115.1,114.83
katakamukha,left,104.11,173.63,112.91,185.17,118,187.7,113.7,182.8,106.79,177.9,131.63,164.51,126.95,153.77,115.77,149.52,106.86,145.02,128.09,150.78,112.23,155.19,95.54,167.71,85.47,176.92,120.52,141.52,107.49,144.4,95.63,156.87,87.51,166.25,112.53,134.32,109.07,121.48,111,115.15,113.89,110.32
katakamukha,left,92.77,191.02,89.68,188.42,88.39,181.63,90.19,177.99,91.17,175.08,96.04,148.99,98.11,122.1,99.94,108.74,103,96.8,107.09,148.64,108.25,122.95,111.55,109.29,115.41,96.8,116.92,155.14,110.13,157.03,96.82,174.41,86.87,186.17,125.29,165.57,120.94,166.29,110.86,176.46,103.05,184.24
katakamukha,left,87.62,187.1,99.38,196.96,105.72,200.78,101.44,201.36,91.87,201.4,117.99,170.15,115.53,173.42,98.8,183.66,86.82,189.38,112.52,158.85,106.53,164.07,94.84,177.66,86.33,185.58,104.65,149.76,98.2,155.52,87.35,172.24,78.2,182.51,96.91,142.57,94.41,124.62,96.35,113.07,99.12,101.8
katakamukha,left,89.46,184.16,97.58,196,103.83,199.56,101.25,202.41,93.25,205.96,121.7,169.75,113.71,181.04,97.24,192.75,85.91,201.11,115.9,157.3,109.4,164.06,94.17,183.68,83.24,199.21,106.05,147.33,106.5,136.22,108.57,127.41,109.57,119.33,93.7,140.51,96.06,121,99.42,107.34,101.88,92.91
katakamukha,left,66.36,193.95,88.65,199.05,102.83,189.65,106.49,179.61,100.21,169.15,110.74,151.82,120.5,151.35,112.58,170.29,105.2,183.65,94.71,144.09,103.84,130.66,98.52,157.83,94.93,177.56,76.82,138.53,79.94,110.73,84.36,94.53,87.32,77.03,59.21,136.24,54.97,111.59,52.56,96.66,49.89,79.12
katakamukha,left,86.9,182.28,96.68,193.26,104.7,197.28,104.03,201.19,96.35,207.42,121.51,167.93,117.72,182.14,103.53,194.85,93.33,203.66,114.35,155.87,111.37,166.46,96.84,184.94,85.97,198.63,102.11,146.35,104.29,136.76,106.26,127.25,107.6,117.71,87.44,139.96,87.65,120.44,87.32,107.01,87.19,92.56
katakamukha,left,83.33,183.31,96.34,192.29,105.97,193.66,105.21,198.94,97.45,206.89,121.63,161.75,120.44,179.78,106.19,196.26,96.45,208.31,110.73,151.02,109.26,161.46,94.99,182.43,84.44,199.38,95.94,143.57,98.51,132.88,105.02,122.11,111.1,111.21,80.18,140.2,81.73,120.16,83.31,106.12,84.94,90.78
katakamukha,left,79.78,182.13,92.6,193.42,102.35,195.15,102.33,198.59,97.51,203.86,119.82,163.44,121.28,179.07,108.22,196.56,99.02,208.34,109.09,152.75,109.67,162.18,97.99,183.42,89.42,199.15,94.06,144.34,97.78,133.05,105.48,120.84,112.45,107.96,78.08,138.76,79.83,118.85,81.38,105.55,82.82,90.89
katakamukha,left,78.28,173.5,90.98,187.41,100.43,191.05,100.27,194.65,95.96,199.52,118.08,159.67,120.35,178.01,109.27,197.31,101.81,210.45,106.09,151,108.99,161.49,98.18,183.89,90.25,199.92,90.66,143.46,96.97,133.01,105.21,122.9,112.1,111.59,76.06,137.87,78.19,119.65,78.89,105.44,78.43,89.03
katakamukha,left,71.01,174.94,83.62,188.94,95.43,192.36,99.04,195.53,99.28,199.96,113.37,162.05,122.12,177.6,113.34,195.51,106.65,206.88,105.85,151.7,114.1,160.95,104.7,184.86,98.23,201.67,93.52,142.48,101.41,131.64,108.59,122.43,114.37,112.21,79.51,134.51,79.85,116.28,79.27,102.7,77.76,88.05
katakamukha,left,71.06,178.8,88.58,185.17,103.67,185.36,112.83,187.2,118.2,190.71,115.11,159.03,124.01,171.95,118.44,189.06,114.14,202.29,104.78,151.19,116.36,159.1,109.53,181.29,103.56,198.21,90.73,144.56,101.17,131.2,111.72,121.18,121.29,110.73,74.6,139.73,73.49,118.27,71.42,103.25,71.72,87.67
katakamukha,left,69.93,178.13,89.58,183.12,105.39,181.96,115.43,184.41,122.15,188.89,112.22,155.64,124.07,166.79,122.06,183.46,119.5,197.21,101.17,148.67,115.86,154.01,112.47,175.38,108.18,191.78,87.68,143.44,100.44,128.16,110.19,118.37,118.8,108.69,72.3,140.77,70.48,118.49,67.57,103.2,67.28,88.08
katakamukha,left,66.73,177.39,84.45,178.43,100.49,172.85,112.43,172.08,122.3,174.78,103.91,147.82,119.91,150.98,122.43,164.47,123.49,176.45,95.35,141.73,113.31,141.94,115.53,159.69,114.76,173.85,83.6,137.45,95.65,119.54,104.55,107.72,111.36,97.18,69.29,135.94,65.47,115.28,60.79,101.15,58.23,87.45
katakamukha,left,61.68,170.2,76.17,165.97,91.08,155.92,104.31,151.97,115.66,150.55,87.83,128.09,104.27,126.61,114.78,136.27,122.43,146.79,81.53,123.47,97.65,112.08,108.43,110.74,115.5,109.57,72.9,122.51,84.42,101.79,93.79,89.12,101.85,79.38,62.99,126.05,54.9,108.55,48.1,94.05,44.46,81.45
katakamukha,left,61.32,165.72,74.08,162.31,88.13,151.22,100.94,146.33,112.52,144.96,84.71,124.89,100.98,121.25,112.25,129.54,120.42,139.14,79.03,120.66,98.01,116.63,109.91,129.2,117.5,138.89,71.05,119.29,82.2,99.56,91.13,86.86,99.12,75.74,60.98,121.86,52.82,104.83,45.37,91.62,40.96,79.18
katakamukha,left,68.97,195.76,87.42,199.16,99.93,190.15,103.7,180.72,98.03,170.51,111.28,152.35,120.18,148.89,112.19,166.54,104.5,179.52,95.71,143.37,105.06,128.48,99.54,154.21,95.57,174.26,77.22,137.64,81.15,108.94,85.02,92.02,88.13,74.68,58.68,136.83,54.7,111.84,51.88,96.58,49.34,78.8
katakamukha,left,57.39,159.9,70.13,156.97,85,144.98,99.17,139.17,112.68,138.47,79.37,120.42,96.31,116.12,108.28,123.08,118.07,131.62,74.36,116.13,94.66,111.08,106.88,123.78,114.78,134.19,67.12,115.3,77.43,95.26,87.11,81.65,95.8,69.83,57.67,118.31,48.85,101.59,41.92,87.9,37.62,74.83
katakamukha,left,55.37,159.83,68.44,155.87,83.17,142.94,97.42,136.51,111,134.95,77.02,118.59,94.72,113.74,106.98,120.36,116.64,128.63,72,114.5,91.51,107.7,104.61,119.57,112.94,130.06,64.89,113.84,74.39,92.92,83.07,79.58,90.83,68.52,55.75,117.06,46.03,100.2,37.97,86.43,32.98,73.49
katakamukha,left,55.07,158.71,67.83,154.32,82.21,140.85,96.2,133.7,110.36,131.98,74.69,116.12,92.28,110.33,105.41,116.28,116.29,124.16,69.94,112.57,89.76,105.44,103.61,117.23,112.19,127.96,63.31,112.93,72.41,91.16,81.06,76.56,88.13,64.27,55.13,117.13,45.22,100.81,36.89,87.4,31.14,74.49
katakamukha,left,53.89,160.54,68.48,154.8,83.45,138.9,98.33,130.02,113.44,127,73.99,114.49,91.34,107.5,106.15,113.18,117.9,119.85,69.83,110.91,90.44,102.61,106.05,114.13,114.4,124.86,63.44,110.53,71.95,87.63,81.26,71.21,88,57.07,55.52,114.18,44.63,96.62,34.6,83.48,26.28,70.78
katakamukha,left,56.16,160.75,72.31,153.3,87.31,135.93,102.64,125.84,117.82,122.7,75.51,111.68,93.69,102.87,109.06,107.3,120.92,113.49,71.53,108.21,91.32,97.91,108.26,107.9,117.93,118.2,65.58,108.01,71.66,83.92,79.39,66.57,85.09,52.06,58.26,111.81,45,95.02,34.01,82.16,25.7,70.11
katakamukha,left,59.58,160.93,75.06,153.13,89.9,134.96,105.37,124.48,120.91,120.27,77.51,109.62,96.07,101.49,111.88,104.96,124.51,110.69,73.09,105.95,93.14,95.53,110.06,105.27,120.12,115.32,67.02,105.56,73.9,81.27,81.62,64.4,87.69,50.36,59.98,109.73,46.77,93.35,35.35,80.89,26.63,69.02
katakamukha,left,63.69,159.58,79.53,152.09,93.91,133.08,109.27,121.27,125.34,117.02,82.07,109.15,99.5,99.82,115.68,103.57,129.07,108.19,76.95,105.04,98.31,93.66,114.86,104.1,124.12,114.18,69.88,104.27,77.16,79.15,84.8,60.64,89.96,44.53,61.31,107.92,48.99,90.2,37.47,77.9,27.79,65.67
katakamukha,left,63.73,160.93,81.71,152.33,97.09,131.39,112.78,118.66,129.01,114.23,84.6,107.17,102.51,97.52,119.44,100.7,133.34,105.28,78.97,102.95,100.39,91.17,117.45,101.16,127.58,110.83,71.5,101.59,78.82,76.01,85.85,57.55,90.97,41.4,62.67,105.13,50.73,88.55,38.49,78.05,28.58,67.35
katakamukha,left,67.06,161.62,84.24,152.42,100.02,130.69,115.61,116.89,132.37,112.21,88.82,106.17,105.56,94.71,121.38,96.7,134.54,100.28,82.18,101.48,102.5,88.12,119.96,97.44,130.19,108.22,73.73,100.8,81.01,73.62,88.37,54.9,93.57,40.24,63.66,105.05,51.74,85.53,38.28,73.01,27.38,61.7
katakamukha,left,74.42,159.16,90.26,150.83,103.7,130.21,117.44,114.74,134.24,109.18,92.41,106.22,109.39,94.97,124.53,96.48,137.59,98.82,85.23,101.26,105.61,86.69,121.95,95.58,131.88,105.43,76.09,100.47,82.33,72.53,88.16,53.06,92.44,37.36,65.01,104.65,52.92,85.5,39.6,74.5,28.37,64.23
katakamukha,left,67.72,195.46,86.9,197.46,98.85,187.78,103.7,178.18,101.64,168.24,109.03,149.55,120.69,144.53,114.72,162.81,108.42,176.5,94,140.82,104.93,126.57,100.01,152.15,96.66,171.41,76.3,135.47,80.16,106.17,84.15,89.16,88.2,71.31,57.88,135.3,53.22,110.3,50.34,95.67,48.76,78.45
katakamukha,left,73.06,163.56,92.52,153.91,108.99,128.42,124.48,111.8,141.8,105.77,97.6,106.53,114.62,95.09,131.18,95.31,145.73,96.36,89.56,100.57,109.55,84.17,127.28,91.06,138.82,99.73,79.61,98.02,86.37,69.93,93.59,50.23,99.21,33.54,68.59,101.02,57.11,83.49,44.39,73.55,33.08,63.51
katakamukha,left,76.92,163.75,96.09,154.13,111.65,129.36,126.81,112.15,144.84,105.32,101.73,106.37,117.93,94.19,134.26,94.15,148.75,95,93.39,100.47,113.24,85.19,130.88,92.15,142.5,100.37,82.63,98.14,88.47,70.31,94.4,50.56,98.91,33.51,70.47,101.71,58.85,84.6,46.11,74.35,34.49,63.71
katakamukha,left,81.51,168.64,101.69,159.05,118.15,133.45,133.77,116.08,151.68,108.85,108.72,110.5,125.24,99.08,142.15,99.47,157.1,100.09,99.38,103.84,119.75,86.71,137.28,94.04,149.21,102.75,87.71,100.73,94.89,72.38,101.63,51.95,107.37,34.3,74.26,103.68,64.2,85.3,51.86,75.72,41.01,66.32
katakamukha,left,83.24,173.19,104.27,161.47,122.03,136.61,138.35,119.61,157.28,112,111.38,111.24,127.68,97.06,144.39,98.99,159.12,102.2,101.87,105.5,123.81,89.75,141.02,97.71,151.95,106.77,89.78,103.87,98.03,74.26,105.16,53.4,111.04,35.58,76.14,108.21,66,89.51,53.69,78.98,43.24,68.35
katakamukha,left,90.21,182.64,112.43,173.57,131.21,148.17,146.88,129.77,165.95,121.69,123.58,120.84,139.71,107.56,155.88,109.01,170.76,111.53,111.78,113.85,132.33,96.62,147.55,106.36,158.36,116.34,97.66,111.38,105.71,82.35,112.98,62.41,119.52,44.13,82.18,115.18,72.66,97.85,61.94,88.05,52.87,76.92
katakamukha,left,92.69,185.72,115.71,176.76,134.22,150.66,149.22,131.34,167.24,122.05,124.43,123.24,140.36,109.12,157.18,110.76,172.11,112.3,113.3,116.27,134.6,100.13,150.96,108.16,162.33,116.25,99.56,113.79,106.82,83.98,113.14,62.74,118.85,43.87,84.2,117.71,74.62,99.45,64.97,89.22,56.9,78.97
katakamukha,left,95.34,185.87,117.63,178.47,135.99,152.45,149.97,131.92,167.2,121.2,128.12,124.45,144,110.41,159.71,111.88,173.91,113.59,115.82,116.89,136.02,100.34,151.29,108.22,162.57,116.49,101.04,114.06,107.62,85.36,113.33,64.06,118.84,44.67,84.91,118.16,75.93,101.22,66.77,91.37,59.11,80.86
katakamukha,left,95.97,186.86,120.05,178.06,137.23,151.6,150.82,131.23,168.19,121.09,129.19,123.75,144.07,110.5,158.97,112.29,172.81,113.24,116.67,116.21,136.27,97.46,149.35,107.93,159.05,118.26,101.87,113.45,107.19,83.44,111.98,60.88,116.83,40.2,85.64,117.57,75.49,99.84,66.19,89.39,58.75,78.05
katakamukha,left,95.35,184.72,118.4,174.66,134.43,149.49,146.19,130.53,160.74,121.35,128.4,122.87,140.73,110.08,153.68,112.43,165.9,114.27,115.35,115.32,132.12,94.95,143.08,106.02,151.6,117.16,100.12,112.45,103.93,82.11,107.64,59.26,111.72,38.4,83.58,116.18,73.7,98.71,64.91,88.85,57.74,77.92
katakamukha,left,94.03,182.69,115.92,172.8,131.17,149.01,142.01,131.19,155.29,122.69,126.73,122.03,138.34,110.33,149.83,112.95,160.61,115.68,113.76,114.4,129.38,94.98,138.87,104.98,146.25,115.55,98.6,111.76,101.66,82.23,104.16,59.73,107.45,39.65,82.1,115.8,72.25,98.45,63.76,88.66,57.02,78.11
katakamukha,left,76.09,192.49,100.03,187.05,115.44,170.19,124.19,155.86,127.33,145.12,117.07,133.15,131.5,118.52,139.6,127.54,145.46,138.54,102.07,125.07,118.97,103.85,125.13,123.39,128.98,141.75,85.19,122.47,89.56,90.62,93.35,68.35,97.17,48.32,67.19,126.49,57.77,104.44,50.76,89.7,45.42,73.42
katakamukha,left,70.43,190.51,88.96,193.49,101.08,184.13,104.68,174.58,98.86,164.7,110.06,143.8,121.66,136.42,117.56,153.79,111.95,167.57,94.75,135.41,105.82,119.15,101.65,144.19,98.71,163.57,77.21,130.66,80.6,100.65,84.84,82.99,89.09,64.91,59.08,131.46,54.18,106.68,51.71,92.14,50.39,75.11
katakamukha,left,91.89,181.72,113.33,172.69,127.57,150.15,135.86,132.27,145.52,121.62,124.55,122,135.74,110.27,145.95,112.64,155.37,115.27,111.28,114.32,125.58,94.34,134.99,104.58,142.6,115.31,96.14,111.63,98.57,83.02,101,61.17,104.62,41.6,79.82,115.63,69.94,98.34,62.2,88.55,56.34,78.31
katakamukha,left,90.23,179.82,110.41,171.85,123.59,150.64,131.14,133.01,141.1,122.43,121.59,121.3,132.12,109.22,141.7,111.86,150.61,114.98,108.81,113.69,122.46,95.19,131.16,105.09,138.42,115.25,94.13,111.28,96.37,83.65,98.23,62.71,101.87,43.72,78.2,115.73,68.24,99.17,60.62,89.76,55.18,79.65
katakamukha,left,86.85,176.94,105.41,168.91,117.76,148.68,124.09,131.16,131.43,119.18,116.23,120.86,127.21,108.7,135.48,110.22,142.45,113.62,103.79,113.38,115.94,94.57,123.89,103.29,130.5,113.31,89.52,111.06,91.67,84.16,93.19,63.73,96.34,45.44,74.48,115.62,65.76,100.21,58.7,91.33,53.21,81.92
katakamukha,left,85.97,174.24,104.58,167.32,116.88,146.98,122.56,128.93,127.92,117.15,115.25,119.9,126.08,108.17,134.03,109.47,140.19,113.11,102.82,112.38,114.51,93.47,122.3,102.86,128.46,113.42,88.7,109.97,90.58,83.41,92.43,63.19,95.63,45.25,73.67,114.38,64.23,99.11,57.33,90.51,52.12,81.58
katakamukha,left,84.32,173.01,102.56,165.92,114.97,146.07,121.05,128.21,127.45,115.79,114.57,119.32,125.94,107.95,133.33,108.65,138.67,111.68,102.36,111.43,113.42,92.2,120.8,100.6,126.47,111.06,88.27,108.75,89.78,82.36,91.49,62.2,94.44,44.36,73.64,112.93,64.77,98.28,57.81,90.01,52.02,81.38
katakamukha,left,84.74,167.58,103.01,160.92,114.78,140.4,121.06,121.92,128.68,110.63,113.59,115.55,124.19,103.44,130.75,103.9,135.07,106.95,101.72,108.05,112.9,87.98,118.83,96.57,123.37,107.24,88.13,105.48,90.01,79.75,92.17,59.98,95.23,42.83,73.86,109.44,64.73,95.46,58.32,88.02,53.34,80.42
katakamukha,left,85.86,165.33,103.37,158.24,115.03,136.97,120.88,118.81,127.92,107.44,113.3,113.44,122.59,100.3,129.71,100.12,134.79,102.69,101.7,106.48,112.14,87.05,118.06,94.02,122.79,102.86,88.43,104.12,90.86,78.64,93.38,59.87,96.85,43.57,74.67,107.94,66.03,94.25,59.64,87.12,54.61,80.01
katakamukha,left,86.26,161.76,103.1,156.6,114.58,136.73,119.25,118.41,126.16,107.4,114.22,113.02,122.98,101.02,128.89,99.53,133.11,100.75,102.62,105.77,112.44,86.07,117.37,91.93,121.47,100.53,89.42,103.3,92.26,78.77,94.44,60.51,97.67,44.81,75.61,107.19,67.84,94.05,62.13,87.36,57.55,80.73
katakamukha,left,87.23,158.92,103.68,153.88,114.49,137,116.94,120.61,119.92,110.29,116.63,113.7,125.02,103.12,127.82,101.06,128.72,102.48,105.26,105.62,113.24,85.77,114.87,90.74,116.58,98.86,91.94,102.59,95.23,78.05,96.89,60.47,99.61,45.78,77.58,105.47,70.87,91.52,66.65,84.51,63.56,78.02
katakamukha,left,86.7,150.89,100.93,149.3,111.75,136.49,111.13,121.06,106.46,111.06,117.42,111,124.95,98.69,121.05,98.43,116.47,101.95,104.98,102.37,111.93,82.13,109.25,87.67,108.23,96.33,91.12,99.55,93.92,75.7,94.45,58.79,96.5,45.11,76.12,102.55,71.29,88.56,68.07,81.13,66.23,74.18
